Id,airline,username,retweet_count,text,timestamp,location
1658,United,TheFireTracker2,0,@united I'll let you know week after next when I do another coast-coast RT again.,2015-02-22 15:03:15 -0800,Global- Mostly Silicon Valley
1659,United,bfunai,0,@united We waited 40 min for our bags after a 45 min flight #nomorecheckedbags,2015-02-22 14:59:18 -0800,"Chicago, Illinois"
1660,United,LisaAkey,0,@united now let there also pls be in-flight live TV on UA469 DEN-EWR so I can watch the #Oscars ??,2015-02-22 14:58:46 -0800,"ÜT: 41.88849,-87.6282"
1661,United,Fly_Shreveport,0,"@United​ has Cancelled Flighted 1 arrival into SHV tonight &amp; the 1st departure flight on Mon, Feb 23rd. Check with your airline for flight status.",2015-02-22 14:57:54 -0800,"Shreveport, Louisiana"
1662,United,DrupalRuth,0,@united it was such a lovely part of this long day - attendants on UA5168 (most) /UA795 were beyond exceptional today. #GiveThoseLadiesRaise,2015-02-22 14:55:09 -0800,"Portland, Zurich, Richmond"
1663,United,wfmayo,0,@united 4 open seats in 1st class on UA 2065. Way to honor your upgrade policy for freq flyers and/or honor an employee with an upgrade.,2015-02-22 14:54:31 -0800,"Vienna, VA"
1664,United,scottdraeger,0,@united I trust you enough to put my coat in my checked bag!,2015-02-22 14:53:18 -0800,Chicagoland
1665,United,liveitup09,1,@united yes I have &amp; they're unsure when it would come.This has never happened on any airline and my first time with @united #disappointed,2015-02-22 14:53:14 -0800,
1666,United,anuaimi,0,@united of course. But interesting how United doesn't seem to have a good sense on what's happening with flight,2015-02-22 14:53:05 -0800,Toronto
1667,United,gtotheoff,0,@united pushing five hours and my time is worth nothing to you. reFlight Booking Problems not an option unfortunately.,2015-02-22 14:52:58 -0800,
1668,United,achoifitz,0,"@united finally made it to rep, who solved my problem.",2015-02-22 14:52:29 -0800,Europe - America
1669,United,danny_9_9,0,@united you guys are complete ass,2015-02-22 14:49:22 -0800,
1670,United,LisaAkey,0,@united thanks gate agent extraordinaire Seau Fong for helping me get re-booked out of Boise and (hopefully) home to NYC sometime tonight!,2015-02-22 14:49:07 -0800,"ÜT: 41.88849,-87.6282"
1671,United,kenny_khoo,0,@united why are your agents working so slowly to rebook people who are on #UA1481. We have all wasted an entire day at STT.,2015-02-22 14:48:26 -0800,"London, ON"
1672,United,jakejrssherry,0,@united Thank y'all for being an amazing airline who knows how to treat their customers. you guys rock!,2015-02-22 14:47:56 -0800,
1673,United,thefarb,0,@united you friend's flt from ase to Denver is Cancelled Flightled for tomorrow.  Can you help with rebook?,2015-02-22 14:46:05 -0800,"ÜT: 39.39339,-76.762595"
1674,United,RichGoldstein,0,@united - Plane came in with broken seat.  Rather than fix it they put a broken sign on it and separated me from my kids.,2015-02-22 14:45:16 -0800,New York
1675,United,kaobrien812,0,@united worst flying experience ever and they tried to blame it on ATC?! I watched them load bags for 30min after boarding 45min Late Flight,2015-02-22 14:43:34 -0800,"Medford, MA"
1676,United,joelrwilliams1,0,@united used to (still do?) let you listen to flight radio...I often did...interesting to me #TCMParty #CE3K #31DaysOfOscar,2015-02-22 14:43:12 -0800,"Greensboro, NC"
1677,United,jesuisJOse,0,@united went to Customer Service kiosk and they were able to help out! Still thanks for following up!,2015-02-22 14:40:20 -0800,New York | Chicago
1678,United,tyguybye,0,@united have you read your own same day travel change policy?,2015-02-22 14:39:11 -0800,
1679,United,RPun,0,"@united your b737-800w  literally the smallest seats I have ever have, my dad got stuck In the tiny bathroom ad well #disspointed #premier1k",2015-02-22 14:37:16 -0800,"Bay Area, CA"
1680,United,BUlizard,0,@united AND WE GOT ZERO VOUCHERS FOR HOTEL OR CAB. I expect some SERIOUS mileage credits.,2015-02-22 14:37:09 -0800,
1681,United,krisrice,0,@united nope all set. Thx for checking.,2015-02-22 14:36:38 -0800,"Bedford, NH"
1682,United,nbhdsheila,0,@united +the plane.,2015-02-22 14:35:52 -0800,Boston
1683,United,nbhdsheila,0,"@united my flight was already Cancelled Flightled this morning because of a ""snow storm in Denver"". And now I'm in DC waiting for a pilot to get on+",2015-02-22 14:35:35 -0800,Boston
1684,United,mgsaldana,0,@united still sucks. I don't understand why you have two cust service agents for a long line at Houston international b gate #unitedsucks,2015-02-22 14:34:27 -0800,
1685,United,iamchriswoody,0,"@united the most frustrating flying experience. One continuous ""I dunno what time you will leave today. "". Dunno?! That's code for ...?",2015-02-22 14:33:05 -0800,Richmond Virginia 
1686,United,BigJosh797,0,"@united on 2/20 Denver AP, gate B91 (destination Santa Fe), agent Ashley did an amazing job in the face of an angry traveler. Kudos.",2015-02-22 14:30:57 -0800,"Houston, Texas"
1687,United,mathardin,0,@united has an United flight ever been on time. #americanisbetter,2015-02-22 14:29:59 -0800,Corpus Christi
1688,United,mathardin,0,@united I'd rather spend two days in the back seat of a Volkswagen than two hours on your plane! #disgruntled #whatacluster,2015-02-22 14:28:56 -0800,Corpus Christi
1689,United,nbhdsheila,0,@united my flight was supposed to depart to Boston at 4:36 and now it's departing at 6:30 due to issues with finding a pilot. Thanks a lot!!,2015-02-22 14:28:29 -0800,Boston
1690,United,Ofbikesandbirds,0,@united I suppose your customers enjoy screaming toddlers then. Not my problem if someone complains!,2015-02-22 14:24:53 -0800,
1691,United,mathardin,0,"@united you could give me free flights for life, and I'd still choose to purchase my tickets from a competitor.",2015-02-22 14:22:42 -0800,Corpus Christi
1692,United,mathardin,0,@united The first time I flew United was horrible thought I would give you a second chance. There will NOT be a third! #disgruntled,2015-02-22 14:22:01 -0800,Corpus Christi
1693,United,JTraxxNYC,0,@united flight from san fransico to jfk was evacuated why?,2015-02-22 14:20:04 -0800,"WASHINGTON HEIGHTS, NYC "
1694,United,no_patients,0,"@united 4994 out of Jackson, Wyoming... Delayed by no pilots.. Full toilets.. Deplaned 2ndary to mechanical fail.. Cancelled Flightled flight pending",2015-02-22 14:15:46 -0800,
1695,United,alysabaker,0,@united is by far THE WORST airline I've ever had the misfortune of flying with in all the 44 countries I've flown to!!! It's outrageous!,2015-02-22 14:15:30 -0800,"ÜT: 50.97861,-114.000116"
1696,United,poweroflindsey,0,"@united ... I want my bag off flight 1142, what do I do now?",2015-02-22 14:14:47 -0800,Ft Collins 
1697,United,baj2081,0,@united thanks for causing us to miss our connection and now a 6hour delay #flydeltanexttime,2015-02-22 14:13:10 -0800,
1698,United,D_WaYnE_01,0,@united I do not see where it talks about military baggage fees. Can you please guide me. Thanks,2015-02-22 14:13:00 -0800,
1699,United,BUlizard,0,@united I hope you lose the next govt contract,2015-02-22 14:11:08 -0800,
1700,United,jprice9227,0,@united lost my bags and there was a flight from Chi to Eri that landed over 1.5 hrs ago...yet still have zero updates?? #UnitedAirlinesSux,2015-02-22 14:10:56 -0800,
1701,United,kaf_silva,0,@united i will just send my confirmation number when I get home safe and sound. This is why i pay so expensive services to you!,2015-02-22 14:10:50 -0800,
1702,United,OScotty73,0,@united the bag is in a state that I didn't travel to and the airports don't fly to each other. Looks like it'll never show,2015-02-22 14:09:49 -0800,
1703,United,kaf_silva,0,@united ridiculous! I have to be refunded whenever I get at my final destination or not!,2015-02-22 14:09:26 -0800,
1704,United,kaf_silva,0,@united stay more than 24h traveling ans sleeping on the airports floor,2015-02-22 14:07:40 -0800,
1705,United,directeng62,0,@united seriously?   UA 806.  Delayed because of the copilot isn't here?  For 1.5 hours and he is only flying from Raleigh? Disappointing,2015-02-22 14:07:37 -0800,
1706,United,BUlizard,0,@united seriously. This is just complete bs.,2015-02-22 14:06:44 -0800,
1707,United,paul27k,0,"@united, we've been waiting for over an hour for our luggage- what gives?",2015-02-22 14:06:17 -0800,
1708,United,kaf_silva,0,@united the costumer services here at Denver Intl Airport is ridiculous bad!,2015-02-22 14:06:16 -0800,
1709,United,BUlizard,0,@united Lied to my face at the gate about upgrades. Thanks. #badservice #unitedsucks,2015-02-22 14:06:08 -0800,
1710,United,kaf_silva,0,@united I have proof that my situation now is due to company mistake,2015-02-22 14:05:27 -0800,
1711,United,Lmuschel,0,@united ouch not fair,2015-02-22 14:04:59 -0800,
1712,United,segallsays,0,@united is synonymous to with #rude. And #cheap. You really don't know how to value the customer,2015-02-22 14:04:55 -0800,"Houston, TX"
1713,United,kaf_silva,0,@united I have to go back home! I have to use what the company has available. But it's unfair to stay more than 24 h traveling,2015-02-22 14:04:46 -0800,
1714,United,jtromano,0,@united if I miss the #Oscars I'll never fly united again,2015-02-22 14:03:13 -0800,STL
1715,United,segallsays,0,@united is the stingiest airline. Nobody should model after them. #PTFO #cheap #bastards #stingy,2015-02-22 14:02:44 -0800,"Houston, TX"
1716,United,jtromano,0,"@united flight delayed...again...every time. ""Maintenance issues""",2015-02-22 13:59:43 -0800,STL
1717,United,kiiimbra,0,@united I should be fine. They automatically changed my connecting flight for me so I wouldn't miss it. A+ work.,2015-02-22 13:59:28 -0800,Earth
1718,United,no_patients,0,@united yes... A ride home would be perfect.. A fete one would assume possible after charging 1600$ for a domestic flight... Ps we deplaned,2015-02-22 13:57:50 -0800,
1719,United,BUlizard,0,@united I'll be calling tomorrow,2015-02-22 13:57:45 -0800,
1720,United,BUlizard,0,@united and I was denied an upgrade because of catering issues??? #poorservice,2015-02-22 13:57:35 -0800,
1721,United,emilyjoynoon,0,@united--excited to barrel through the sky at 600mph on a 75 ton piece of metal operated by a company that can't get their tiny TVs to work!,2015-02-22 13:57:24 -0800,Los Angeles
1722,United,BUlizard,0,"@united heard about the voucher/miles credit for Cancelled Flighting my international flight yesterday, but I didn't get an email.",2015-02-22 13:56:51 -0800,
1723,United,JoshuaPasch,0,"@united, maybe don't play the video about how your flights are outfitted w wifi on the flights where wifi isn't working...✈️",2015-02-22 13:56:03 -0800,NYC
1724,United,KHSailing,1,@united on line baggage system complete rubbish. bag missing 2 days. No meaningful information.,2015-02-22 13:55:13 -0800,"Solent - Hamble, Lymington"
1725,United,Mikeplos,0,@united...do you still have flat tire policy.  Shuttle broke down on way to ORD.  Will probably miss the 425pm to CLE...Help please!!,2015-02-22 13:52:10 -0800,"Erie, PA"
1726,United,richlallen,0,@united thanks. Just was able to do it on the app myself. Still not customer service to be seen in YYZ,2015-02-22 13:52:07 -0800,"Brooklyn, NY"
1727,United,steve__chin,0,"@united thx off the response, finally got through the 45 min wait and talked to someone.",2015-02-22 13:50:24 -0800,San Francisco Bay Area
1728,United,AlyssaOMalley,0,@united so unhelpful... http://t.co/vBfIeo2qJC,2015-02-22 13:48:17 -0800,"Watertown, MA"
1729,United,emilyjoynoon,0,@united I would take the $500 voucher you offered for MISCOUNTING THE # OF SEATS ON YOUR PLANE but that means I would have to fly you again,2015-02-22 13:48:10 -0800,Los Angeles
1730,United,CDNTravelGuy,0,@united - 3 of 6 First seats open on UA5097. No upgrades processed. Gate agents @yyz said their too busy. Not cool http://t.co/6KpyhckA9l,2015-02-22 13:45:37 -0800,Toronto Area
1731,United,vascaino101,0,@united @rayja9 flying to las vegas out of Chicago flight is Late Flight and no announcement has been made,2015-02-22 13:43:49 -0800,
1732,United,rayja9,0,@united I believe. It was Cancelled Flighted yesterday I guess. Goes back to no notification from United about Cancelled Flightlation,2015-02-22 13:43:42 -0800,
1733,United,AG1181,0,"@United - In case you're reading this, UA230, right now, 7D. So many oversized carryons taking up too much room. Enforce your rules.",2015-02-22 13:42:41 -0800,"New York, NY"
1734,United,AG1181,0,"@United is an airline where you pay extra to get a better seat but by the time you board your overbooked flight, there's no overhead space.",2015-02-22 13:41:36 -0800,"New York, NY"
1735,United,AbbieBjugstad,0,"@united Okay, just requested to follow.",2015-02-22 13:33:13 -0800,
1736,United,screamingbrat,0,"@united Thx, just DM'd. Conf #'s MQXC64 &amp; MPWNC2. Any help appreciated",2015-02-22 13:32:58 -0800,"new york, baby"
1737,United,18handicap,0,@united make sure you take care of @LSUsoftball team &amp; @LSUQuinlanDuhon team. We are 16-0!!!!,2015-02-22 13:29:23 -0800,anywhere but CStat
1738,United,YelpPittsburgh,0,"@united Delayed 7 hrs flight 5721 PIT/IAD, finally board the plane, sit half hour &amp; crew is at their hrs limit &amp; we deplane. Unacceptable.",2015-02-22 13:28:25 -0800,"Pittsburgh, PA"
1739,United,windycityf,0,@united stuck in YYZ because staff took a break? Not happy 1K....,2015-02-22 13:25:12 -0800,"Oak Park, IL "
1740,United,timdrewitt,0,@United Personal Device Entertainment system is great but with app crashing every 10/15 mins I'm glad it's free for now.,2015-02-22 13:25:11 -0800,Aylesbury United Kingdom
1741,United,AlyssaOMalley,0,@united pls stop sending texts every 15mins saying my flight is delayed another 15mins-It's been 3hrs. I usually defend u but this is lame..,2015-02-22 13:24:39 -0800,"Watertown, MA"
1742,United,no_patients,0,"@united agent, ""You should use the bathroom before boarding.. Toilets onboard are full."" Oh you can expected a strongly worded email FUnited",2015-02-22 13:24:13 -0800,
